"代码","简称","时间","开盘价(元)"
"HKDCNY.EX","港币中间价","2016-12-13","0.8885"
"HKDCNY.EX","港币中间价","2016-12-14","0.8899"
"HKDCNY.EX","港币中间价","2016-12-15","0.8932"
"HKDCNY.EX","港币中间价","2016-12-16","0.8958"
"HKDCNY.EX","港币中间价","2016-12-19","0.8926"
"HKDCNY.EX","港币中间价","2016-12-20","0.8944"
"HKDCNY.EX","港币中间价","2016-12-21","0.8948"
"HKDCNY.EX","港币中间价","2016-12-22","0.8947"
"HKDCNY.EX","港币中间价","2016-12-23","0.8950"
"HKDCNY.EX","港币中间价","2016-12-26","0.8951"
"HKDCNY.EX","港币中间价","2016-12-27","0.8951"
"HKDCNY.EX","港币中间价","2016-12-28","0.8956"
"HKDCNY.EX","港币中间价","2016-12-29","0.8958"
"HKDCNY.EX","港币中间价","2016-12-30","0.8945"
"HKDCNY.EX","港币中间价","2017-01-03","0.8959"
"HKDCNY.EX","港币中间价","2017-01-04","0.8964"
"HKDCNY.EX","港币中间价","2017-01-05","0.8938"
"HKDCNY.EX","港币中间价","2017-01-06","0.8855"
"HKDCNY.EX","港币中间价","2017-01-09","0.8931"
"HKDCNY.EX","港币中间价","2017-01-10","0.8927"
"HKDCNY.EX","港币中间价","2017-01-11","0.8928"
"HKDCNY.EX","港币中间价","2017-01-12","0.8916"
"HKDCNY.EX","港币中间价","2017-01-13","0.8886"
"HKDCNY.EX","港币中间价","2017-01-16","0.8881"
"HKDCNY.EX","港币中间价","2017-01-17","0.8896"
"HKDCNY.EX","港币中间价","2017-01-18","0.8836"
"HKDCNY.EX","港币中间价","2017-01-19","0.8840"
"HKDCNY.EX","港币中间价","2017-01-20","0.8855"
"HKDCNY.EX","港币中间价","2017-01-23","0.8839"
"HKDCNY.EX","港币中间价","2017-01-24","0.8809"
"HKDCNY.EX","港币中间价","2017-01-25","0.8843"
"HKDCNY.EX","港币中间价","2017-01-26","0.8842"
"HKDCNY.EX","港币中间价","2017-02-03","0.8835"
"HKDCNY.EX","港币中间价","2017-02-06","0.8843"
"HKDCNY.EX","港币中间价","2017-02-07","0.8843"
"HKDCNY.EX","港币中间价","2017-02-08","0.8874"
"HKDCNY.EX","港币中间价","2017-02-09","0.8855"
"HKDCNY.EX","港币中间价","2017-02-10","0.8871"
"HKDCNY.EX","港币中间价","2017-02-13","0.8881"
"HKDCNY.EX","港币中间价","2017-02-14","0.8867"
"HKDCNY.EX","港币中间价","2017-02-15","0.8845"
"HKDCNY.EX","港币中间价","2017-02-16","0.8843"
"HKDCNY.EX","港币中间价","2017-02-17","0.8822"
"HKDCNY.EX","港币中间价","2017-02-20","0.8857"
"HKDCNY.EX","港币中间价","2017-02-21","0.8864"
"HKDCNY.EX","港币中间价","2017-02-22","0.8869"
"HKDCNY.EX","港币中间价","2017-02-23","0.8852"
"HKDCNY.EX","港币中间价","2017-02-24","0.8848"
"HKDCNY.EX","港币中间价","2017-02-27","0.8867"
"HKDCNY.EX","港币中间价","2017-02-28","0.8858"
"HKDCNY.EX","港币中间价","2017-03-01","0.8863"
"HKDCNY.EX","港币中间价","2017-03-02","0.8864"
"HKDCNY.EX","港币中间价","2017-03-03","0.8876"
"HKDCNY.EX","港币中间价","2017-03-06","0.8860"
"HKDCNY.EX","港币中间价","2017-03-07","0.8881"
"HKDCNY.EX","港币中间价","2017-03-08","0.8891"
"HKDCNY.EX","港币中间价","2017-03-09","0.8900"
"HKDCNY.EX","港币中间价","2017-03-10","0.8901"
"HKDCNY.EX","港币中间价","2017-03-13","0.8885"
"HKDCNY.EX","港币中间价","2017-03-14","0.8901"
"HKDCNY.EX","港币中间价","2017-03-15","0.8897"
"HKDCNY.EX","港币中间价","2017-03-16","0.8867"
"HKDCNY.EX","港币中间价","2017-03-17","0.8874"
"HKDCNY.EX","港币中间价","2017-03-20","0.8888"
"HKDCNY.EX","港币中间价","2017-03-21","0.8894"
"HKDCNY.EX","港币中间价","2017-03-22","0.8870"
"HKDCNY.EX","港币中间价","2017-03-23","0.8865"
"HKDCNY.EX","港币中间价","2017-03-24","0.8863"
"HKDCNY.EX","港币中间价","2017-03-27","0.8846"
"HKDCNY.EX","港币中间价","2017-03-28","0.8855"
"HKDCNY.EX","港币中间价","2017-03-29","0.8872"
"HKDCNY.EX","港币中间价","2017-03-30","0.8867"
"HKDCNY.EX","港币中间价","2017-03-31","0.8878"
"HKDCNY.EX","港币中间价","2017-04-05","0.8867"
"HKDCNY.EX","港币中间价","2017-04-06","0.8872"
"HKDCNY.EX","港币中间价","2017-04-07","0.8874"
"HKDCNY.EX","港币中间价","2017-04-10","0.8887"
"HKDCNY.EX","港币中间价","2017-04-11","0.8874"
"HKDCNY.EX","港币中间价","2017-04-12","0.8872"
"HKDCNY.EX","港币中间价","2017-04-13","0.8834"
"HKDCNY.EX","港币中间价","2017-04-14","0.8843"
"HKDCNY.EX","港币中间价","2017-04-17","0.8849"
"HKDCNY.EX","港币中间价","2017-04-18","0.8858"
"HKDCNY.EX","港币中间价","2017-04-19","0.8833"
"HKDCNY.EX","港币中间价","2017-04-20","0.8849"
"HKDCNY.EX","港币中间价","2017-04-21","0.8852"
"HKDCNY.EX","港币中间价","2017-04-24","0.8832"
"HKDCNY.EX","港币中间价","2017-04-25","0.8848"
"HKDCNY.EX","港币中间价","2017-04-26","0.8848"
"HKDCNY.EX","港币中间价","2017-04-27","0.8855"
"HKDCNY.EX","港币中间价","2017-04-28","0.8858"
"HKDCNY.EX","港币中间价","2017-05-02","0.8865"
"HKDCNY.EX","港币中间价","2017-05-03","0.8854"
"HKDCNY.EX","港币中间价","2017-05-04","0.8862"
"HKDCNY.EX","港币中间价","2017-05-05","0.8851"
"HKDCNY.EX","港币中间价","2017-05-08","0.8858"
"HKDCNY.EX","港币中间价","2017-05-09","0.8868"
"HKDCNY.EX","港币中间价","2017-05-10","0.8873"
"HKDCNY.EX","港币中间价","2017-05-11","0.8868"
"HKDCNY.EX","港币中间价","2017-05-12","0.8851"
"HKDCNY.EX","港币中间价","2017-05-15","0.8834"
"HKDCNY.EX","港币中间价","2017-05-16","0.8833"
"HKDCNY.EX","港币中间价","2017-05-17","0.8813"
"HKDCNY.EX","港币中间价","2017-05-18","0.8813"
"HKDCNY.EX","港币中间价","2017-05-19","0.8838"
"HKDCNY.EX","港币中间价","2017-05-22","0.8822"
"HKDCNY.EX","港币中间价","2017-05-23","0.8819"
"HKDCNY.EX","港币中间价","2017-05-24","0.8829"
"HKDCNY.EX","港币中间价","2017-05-25","0.8820"
